name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Kelly Chen,F,710807207,2003-05-31,Freshman,School of Environmental and Biological Sciences,0,0,['MH' 'BH' 'SA'],Suite,4000-6000,6000,"[703576332, 151542953]",5,40494,0
Mr. Calvin Deleon,M,742169656,2001-11-17,Freshman,School of Arts and Sciences,0,0,['NCA' 'BH' 'CS'],Apartment,8000-11000,11000,"[739392987, 768332103]",5,40500,0
Jill Jackson,F,185504659,2002-12-01,Freshman,School of Arts and Sciences,0,0,['BS' 'BH' 'SA'],Apartment,4000-6000,6000,[820205473],5,40505,0
Jessica White,F,134137083,2002-05-08,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'MH'],Apartment,8000-11000,11000,"[204246161, 286120395]",5,40520,0
Dr. Monica Morales,F,480855933,2003-11-22,Freshman,School of Environmental and Biological Sciences,0,0,['NCA' 'RA' 'TS'],Suite,8000-11000,11000,[],5,40525,0
Michael Weiss,M,251954102,2005-01-15,Freshman,School of Arts and Sciences,0,0,['RA' 'WS' 'MS'],Apartment,4000-6000,6000,"[798340224, 111867076]",5,40563,0
Melissa Howard,F,672938637,2001-02-26,Freshman,School of Arts and Sciences,0,0,['NCA' 'RA' 'SA'],Suite,4000-6000,6000,[],5,40602,0
Derek Morales,M,778353578,2002-05-09,Freshman,School of Social Work,0,0,['WS' 'BS' 'RA'],Suite,4000-6000,6000,"[344740329, 164409171]",5,40667,0
Chad Hopkins,M,465389668,2001-02-22,Freshman,School of Communication and Information,0,0,['RA' 'BS' 'MRS'],Apartment,4000-6000,6000,"[459528889, 203135935]",5,40682,0
Christina Todd,F,754981530,2001-06-16,Freshman,School of Arts and Sciences,0,0,['BH' 'CS' 'RA'],Suite,4000-6000,6000,[],5,40684,0
Rebecca Ramirez,F,858691596,2001-12-24,Freshman,Mason Gross School of the Arts,0,0,['CS' 'BS' 'NCA'],Apartment,6000-8000,8000,[],5,40686,0
Kari Bell,F,739501340,2002-03-27,Freshman,Mason Gross School of the Arts,0,0,['BS' 'BH' 'MZH'],Traditional Residence Hall,4000-6000,6000,"[981783429, 511737841]",5,40693,0
Lucas Young,M,608338260,2000-08-25,Freshman,School of Engineering,0,0,['MZH' 'NCA' 'MS'],Suite,4000-6000,6000,"[385567720, 192646689]",5,40699,0
Matthew Smith,M,740055258,2001-05-19,Freshman,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'MZH'],Apartment,4000-6000,6000,[],5,40716,0
Alexis Kerr,F,475173952,2001-03-21,Freshman,School of Arts and Sciences,0,0,['SA' 'BS' 'WS'],Apartment,4000-6000,6000,"[835222966, 546061769]",5,40749,0
Gordon Vaughn,M,949469897,2000-07-02,Freshman,School of Arts and Sciences,0,0,['JS' 'MRS' 'BH'],Apartment,4000-6000,6000,"[713947756, 486734216]",5,40749,0
Allison Mcbride,F,474754426,2002-12-05,Freshman,School of Arts and Sciences,0,0,['BS' 'TS' 'AH'],Suite,4000-6000,6000,"[406718304, 631889472]",5,40765,0
Kelly Ortiz,F,204246161,2002-03-05,Freshman,School of Communication and Information,0,0,['BS' 'MH' 'BH'],Suite,8000-11000,11000,"[134137083, 286120395]",5,40769,0
John Price,M,318471971,2002-04-17,Freshman,School of Arts and Sciences,0,0,['NCA' 'AH' 'BS'],Suite,4000-6000,6000,"[219170583, 256769107]",5,40805,0
Ashley Miller,F,429411525,2003-08-07,Freshman,School of Arts and Sciences,0,0,['SA' 'BS' 'RA'],Suite,6000-8000,8000,[],5,40830,0
Victoria Pena,F,960829114,2005-03-02,Freshman,Mason Gross School of the Arts,0,0,['AH' 'WS' 'CS'],Traditional Residence Hall,6000-8000,8000,[],5,40832,0
Cheyenne Miller,F,532193525,2005-09-13,Freshman,School of Arts and Sciences,0,0,['NCA' 'MH' 'SA'],Apartment,8000-11000,11000,[389453989],5,40833,0
Adam Smith,M,656421405,2003-12-14,Freshman,Mason Gross School of the Arts,0,0,['BS' 'NCA' 'RA'],Suite,4000-6000,6000,"[647162380, 776938015]",5,40841,0
David Myers,M,476435991,2005-06-27,Freshman,School of Arts and Sciences,0,0,['RA' 'NCA' 'SA'],Apartment,4000-6000,6000,[],5,40857,0
Kathryn Johnson,F,467867243,2005-04-09,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'CS' 'MZH'],Suite,8000-11000,11000,"[756667920, 231073420]",5,40893,0
Billy Harper,M,742452923,2005-03-24,Freshman,School of Arts and Sciences,0,0,['MS' 'MH' 'SA'],Apartment,4000-6000,6000,"[203327907, 883106598]",5,40897,0
Edwin Cole,M,836149868,2001-07-15,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['AH' 'SA' 'WS'],Suite,8000-11000,11000,[],5,40947,0
Sophia Evans,F,159702803,2003-06-23,Freshman,School of Arts and Sciences,0,0,['SA' 'MZH' 'RA'],Suite,4000-6000,6000,[587154158],5,40952,0
Eric Park,M,540276138,2000-05-17,Freshman,School of Social Work,0,0,['WS' 'BH' 'JS'],Suite,4000-6000,6000,[807921125],5,40978,0
Carl Figueroa,M,780676821,2003-10-06,Freshman,School of Arts and Sciences,0,0,['MH' 'NCA' 'WS'],Apartment,8000-11000,11000,"[220253267, 293066449]",5,41034,0
Maxwell Miller,M,509716826,2004-11-13,Freshman,School of Arts and Sciences,0,0,['MS' 'NCA' 'MH'],Traditional Residence Hall,6000-8000,8000,"[594475107, 484118761]",5,41131,0
Julia Gomez,F,482109031,2001-07-27,Freshman,School of Management and Labor Relations,0,0,['BS' 'MRS' 'MS'],Apartment,4000-6000,6000,[875759186],5,41137,0
Sheri Hall,F,141715839,2001-12-31,Freshman,School of Arts and Sciences,0,0,['BH' 'SA' 'BS'],Apartment,8000-11000,11000,"[880791181, 694760166]",5,41138,0
John Smith,M,856012126,2003-06-23,Freshman,School of Arts and Sciences,0,0,['SA' 'NCA' 'MS'],Suite,8000-11000,11000,"[904954498, 442177933]",5,41145,0
Jo Mckenzie,F,947413510,2005-05-17,Freshman,School of Engineering,0,0,['NCA' 'JS' 'WS'],Suite,4000-6000,6000,"[994738354, 531479092]",5,41171,0
Michelle Monroe,F,467609013,2004-11-13,Freshman,School of Arts and Sciences,0,0,['RA' 'MZH' 'MH'],Suite,4000-6000,6000,"[461751824, 668377572]",5,41171,0
Melinda Porter,F,231017065,2002-09-27,Freshman,Mason Gross School of the Arts,0,0,['MH' 'RA' 'BS'],Suite,4000-6000,6000,"[406534581, 492248445]",5,41225,0
Shawn Patel,M,563042338,2003-08-02,Freshman,School of Arts and Sciences,0,0,['BS' 'TS' 'SA'],Apartment,4000-6000,6000,"[614091029, 446184004]",5,41239,0
Curtis Duke,M,211972183,2004-07-13,Freshman,School of Communication and Information,0,0,['MRS' 'NCA' 'BS'],Suite,6000-8000,8000,[191607445],5,41292,0
Carolyn Henderson,F,594261622,2004-10-22,Freshman,School of Arts and Sciences,0,0,['WS' 'MH' 'SA'],Apartment,8000-11000,11000,[],5,41320,0
Ricky Willis,M,503382265,2001-07-16,Freshman,Mason Gross School of the Arts,0,0,['RA' 'NCA' 'SA'],Suite,4000-6000,6000,"[408920033, 384136031]",5,41338,0
Natasha Bush,F,263155037,2000-06-01,Freshman,School of Arts and Sciences,0,0,['SA' 'CS' 'BS'],Suite,8000-11000,11000,[778383633],5,41366,0
Mary Hancock,F,544595338,2002-03-17,Freshman,School of Engineering,0,0,['MZH' 'WS' 'RA'],Apartment,8000-11000,11000,[],5,41393,0
Amy Delacruz,F,908416638,2003-04-09,Freshman,School of Communication and Information,0,0,['NCA' 'BS' 'RA'],Traditional Residence Hall,4000-6000,6000,[],5,41397,0
Meghan Frey,F,311496925,2003-01-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['MS' 'SA' 'MZH'],Suite,8000-11000,11000,[598390833],5,41398,0
Troy Wright,M,917049371,2002-04-09,Freshman,School of Arts and Sciences,0,0,['SA' 'AH' 'NCA'],Suite,4000-6000,6000,"[351058258, 552896046]",5,41413,0
David Sanchez,M,636912077,1999-12-24,Freshman,School of Management and Labor Relations,0,0,['BS' 'BH' 'NCA'],Traditional Residence Hall,8000-11000,11000,[149340646],5,41452,0
Katherine Williams,F,613793479,2001-05-12,Freshman,School of Arts and Sciences,0,0,['MH' 'MS' 'AH'],Apartment,4000-6000,6000,"[336290667, 285353719]",5,41462,0
Regina Smith,F,907471373,2005-07-27,Freshman,School of Engineering,0,0,['SA' 'RA' 'JS'],Suite,4000-6000,6000,"[757897796, 987316207]",5,41486,0
Jennifer Elliott,F,701253438,2002-06-11,Freshman,School of Arts and Sciences,0,0,['MZH' 'BS' 'MH'],Suite,8000-11000,11000,"[898537575, 384612177]",5,41494,0
Anne Schaefer,F,893302755,2003-06-10,Freshman,School of Arts and Sciences,0,0,['NCA' 'MZH' 'JS'],Apartment,6000-8000,8000,[450409660],5,41495,0
Angel Thompson,M,525681811,1999-11-05,Freshman,School of Social Work,0,0,['SA' 'BS' 'RA'],Traditional Residence Hall,4000-6000,6000,"[236752309, 780072861]",5,41498,0
Emily Lee,F,665560287,2002-10-21,Freshman,School of Arts and Sciences,0,0,['RA' 'MZH' 'BH'],Apartment,8000-11000,11000,"[787608305, 252689624]",5,41509,0
Ashley Edwards,F,555978857,2002-10-21,Freshman,School of Arts and Sciences,0,0,['BS' 'CS' 'NCA'],Traditional Residence Hall,8000-11000,11000,[],5,41523,0
Jennifer Carr,F,923829480,2000-03-11,Freshman,School of Engineering,0,0,['MRS' 'BS' 'BH'],Traditional Residence Hall,4000-6000,6000,[],5,41524,0
Samantha Conley,F,282568199,2000-11-13,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'TS'],Apartment,6000-8000,8000,"[207989579, 898071599]",5,41534,0
Kyle Willis,M,172478512,2004-05-09,Freshman,School of Arts and Sciences,0,0,['MRS' 'SA' 'NCA'],Suite,6000-8000,8000,"[740712867, 906818174]",5,41552,0
Jessica Martin,F,107059947,2003-07-30,Freshman,Mason Gross School of the Arts,0,0,['NCA' 'SA' 'TS'],Traditional Residence Hall,8000-11000,11000,"[596317289, 626071478]",5,41554,0
David Brown,M,974500594,2004-03-19,Freshman,School of Arts and Sciences,0,0,['BS' 'AH' 'MH'],Traditional Residence Hall,6000-8000,8000,"[415519961, 173382177]",5,41584,0
Anna Hickman,F,524938822,2002-06-25,Freshman,School of Arts and Sciences,0,0,['SA' 'MRS' 'BS'],Suite,6000-8000,8000,"[412146737, 412876114]",5,41589,0
Shannon Strong,F,369405515,2000-02-05,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'MS'],Suite,6000-8000,8000,[205819037],5,41599,0
John Phillips,M,372460657,2005-01-19,Freshman,School of Environmental and Biological Sciences,0,0,['MH' 'MS' 'SA'],Traditional Residence Hall,8000-11000,11000,"[301168904, 794173910]",5,41601,0
Howard Harrell,M,179647759,2005-01-10,Freshman,School of Arts and Sciences,0,0,['MH' 'WS' 'BH'],Apartment,4000-6000,6000,"[878231947, 280124014]",5,41605,0
Michael Gibson,M,464627755,2002-10-13,Freshman,School of Arts and Sciences,0,0,['CS' 'RA' 'BS'],Suite,8000-11000,11000,"[921400593, 532219326]",5,41608,0
Sergio Webster,M,591281018,2005-07-17,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'RA'],Apartment,6000-8000,8000,"[248381338, 777485828]",5,41632,0
Lance Rogers,M,325071046,2002-02-25,Freshman,School of Arts and Sciences,0,0,['NCA' 'BH' 'MZH'],Suite,6000-8000,8000,"[486804845, 328442953]",5,41632,0
Frank Gonzalez,M,979119871,2000-05-25,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'WS'],Apartment,4000-6000,6000,[],5,41637,0
Tony Craig,M,659398799,2003-11-11,Freshman,School of Arts and Sciences,0,0,['MZH' 'TS' 'SA'],Suite,8000-11000,11000,[446124888],5,41643,0
Scott Fischer,M,909744740,2004-05-27,Freshman,School of Arts and Sciences,0,0,['TS' 'SA' 'BS'],Traditional Residence Hall,6000-8000,8000,"[803556416, 470468493]",5,41646,0
Laura Sims,F,104859382,2002-11-03,Freshman,School of Arts and Sciences,0,0,['MZH' 'JS' 'BH'],Traditional Residence Hall,8000-11000,11000,[629855257],5,41666,0
Spencer Sandoval,M,793398282,2002-11-19,Freshman,School of Arts and Sciences,0,0,['BS' 'MH' 'RA'],Apartment,8000-11000,11000,"[383048890, 846597440]",5,41672,0
Nathan Knapp,M,129649727,2000-09-30,Freshman,School of Arts and Sciences,0,0,['CS' 'NCA' 'RA'],Apartment,8000-11000,11000,"[504444915, 499023159]",5,41673,0
Jessica Russell,F,996024248,2002-09-17,Freshman,School of Engineering,0,0,['RA' 'BH' 'AH'],Traditional Residence Hall,8000-11000,11000,"[290579585, 535140543]",5,41684,0
Doris Craig,F,976026388,2001-08-06,Freshman,School of Arts and Sciences,0,0,['BS' 'JS' 'RA'],Suite,4000-6000,6000,"[467294962, 525427485]",5,41698,0
Melissa Bond,F,483955748,2001-02-15,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'MZH'],Apartment,8000-11000,11000,"[518881608, 757217699]",5,41714,0
Stephanie Padilla,F,250411434,2001-06-20,Freshman,School of Arts and Sciences,0,0,['RA' 'SA' 'MH'],Suite,8000-11000,11000,[],5,41726,0
Kathryn Barnes,F,263975079,2004-03-10,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'RA'],Apartment,6000-8000,8000,"[315721428, 528578156]",5,41728,0
Philip Anderson,M,465867704,2002-02-12,Freshman,School of Arts and Sciences,0,0,['SA' 'BS' 'TS'],Suite,8000-11000,11000,"[988279188, 538464339]",5,41730,0
Meghan Reed,F,929482879,2005-08-25,Freshman,School of Communication and Information,0,0,['RA' 'SA' 'BS'],Apartment,4000-6000,6000,"[860099705, 913459214]",5,41784,0
Tammy Hawkins,F,249317349,2004-05-27,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'MH'],Suite,4000-6000,6000,"[907969085, 615758564]",5,41818,0
Austin Jones,M,234236235,2001-03-26,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'MZH'],Apartment,8000-11000,11000,[320702370],5,41825,0
Michael Buchanan,M,921645756,2005-07-24,Freshman,School of Social Work,0,0,['WS' 'RA' 'SA'],Traditional Residence Hall,8000-11000,11000,[],5,41839,0
Joseph Thompson,M,399591213,2000-08-02,Freshman,Mason Gross School of the Arts,0,0,['AH' 'SA' 'MS'],Suite,8000-11000,11000,[244842717],5,41859,0
Alec Johnson,M,496070805,2003-07-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BH' 'MZH' 'JS'],Suite,6000-8000,8000,"[847905746, 809762278]",5,41868,0
Wesley Edwards,M,137276713,2005-03-13,Freshman,Mason Gross School of the Arts,0,0,['CS' 'MS' 'WS'],Suite,4000-6000,6000,[],5,41871,0
Lisa Smith,F,118408935,2005-06-21,Freshman,School of Management and Labor Relations,0,0,['SA' 'RA' 'BS'],Apartment,8000-11000,11000,[271431102],5,41885,0
Mark Roach,M,943001507,2002-06-19,Freshman,School of Arts and Sciences,0,0,['MS' 'NCA' 'RA'],Apartment,4000-6000,6000,[461308229],5,41886,0
Christopher Miller,M,232477013,2000-06-18,Freshman,School of Communication and Information,0,0,['MH' 'WS' 'SA'],Traditional Residence Hall,8000-11000,11000,"[570599985, 364018965]",5,41899,0
Dillon Mitchell,M,103303727,2004-01-05,Freshman,School of Arts and Sciences,0,0,['TS' 'NCA' 'JS'],Apartment,4000-6000,6000,"[130705491, 817898343]",5,41939,0
Kathryn Farmer,F,304895572,2000-04-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'JS' 'MZH'],Apartment,4000-6000,6000,"[949246403, 567020307]",5,41982,0
Justin Parker,M,663114017,2002-06-08,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'MH' 'AH'],Suite,8000-11000,11000,"[403875370, 202194726]",5,41983,0
Timothy Warner,M,407557974,2005-05-07,Freshman,School of Management and Labor Relations,0,0,['MH' 'BS' 'MS'],Traditional Residence Hall,8000-11000,11000,"[196920145, 778963788]",5,41983,0
Joanna Serrano,F,734886587,2001-09-22,Freshman,School of Arts and Sciences,0,0,['JS' 'RA' 'MRS'],Apartment,4000-6000,6000,[],5,42003,0
Craig Wall,M,849055955,2003-07-12,Freshman,School of Arts and Sciences,0,0,['NCA' 'TS' 'MH'],Apartment,8000-11000,11000,[653079386],5,42010,0
Stephen Green,M,156437249,2000-12-19,Freshman,School of Social Work,0,0,['WS' 'RA' 'NCA'],Apartment,8000-11000,11000,"[248265864, 990379152]",5,42022,0
Darlene Tanner,F,526082694,2003-09-05,Freshman,School of Communication and Information,0,0,['RA' 'MH' 'MS'],Suite,4000-6000,6000,[],5,42029,0
Erin Lin,F,950582568,2004-06-06,Freshman,School of Arts and Sciences,0,0,['RA' 'AH' 'JS'],Apartment,4000-6000,6000,"[692854395, 786118119]",5,42033,0
Cheryl Wagner,F,574175778,2002-05-11,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'MZH' 'RA'],Apartment,4000-6000,6000,[],5,42036,0
Peggy Young,F,757644666,2003-02-19,Freshman,School of Arts and Sciences,0,0,['CS' 'WS' 'MZH'],Traditional Residence Hall,8000-11000,11000,[],5,42040,0
Dwayne Garcia,M,382511318,2003-06-17,Freshman,School of Arts and Sciences,0,0,['SA' 'BS' 'NCA'],Apartment,8000-11000,11000,"[400946624, 842962414]",5,42054,0
Lauren Hall,F,263906098,2005-06-01,Freshman,School of Arts and Sciences,0,0,['MH' 'NCA' 'JS'],Suite,4000-6000,6000,"[530098053, 214493822]",5,42063,0
Charles Hunter,M,676312371,2000-07-19,Freshman,School of Engineering,0,0,['CS' 'NCA' 'BH'],Traditional Residence Hall,4000-6000,6000,"[683690701, 720706437]",5,42086,0
Rebecca Kline,F,392069203,2002-10-31,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'AH' 'RA'],Apartment,4000-6000,6000,[],5,42087,0
Clinton Davis,M,449953276,2002-10-04,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BH' 'NCA' 'BS'],Apartment,6000-8000,8000,"[923634290, 394860281]",5,42091,0
Craig Sanchez,M,424020162,2001-06-19,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'BS' 'MZH'],Suite,4000-6000,6000,"[174182953, 124877094]",5,42093,0
Beverly Stanton,F,401002543,2005-03-27,Freshman,School of Environmental and Biological Sciences,0,0,['MRS' 'BS' 'CS'],Apartment,6000-8000,8000,"[609566061, 445277446]",5,42145,0
Cameron Garcia,M,486275157,2005-09-04,Freshman,School of Arts and Sciences,0,0,['MH' 'JS' 'TS'],Suite,4000-6000,6000,"[427318406, 681359606]",5,42166,0
Christopher Rodriguez,M,656062486,2001-11-27,Freshman,Mason Gross School of the Arts,0,0,['MRS' 'MS' 'BS'],Suite,8000-11000,11000,"[839821189, 114667904]",5,42178,0
Jasmine Sanchez,F,671494482,2003-04-12,Freshman,School of Arts and Sciences,0,0,['RA' 'BS' 'MRS'],Apartment,4000-6000,6000,[],5,42179,0
Melissa Young,F,123515994,2004-12-19,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'MZH'],Apartment,8000-11000,11000,[337000584],5,42187,0
Susan Wall,F,743243974,2002-11-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'SA' 'MZH'],Apartment,6000-8000,8000,"[610940705, 338093842]",5,42217,0
Richard Williams,M,495583386,2003-02-06,Freshman,School of Management and Labor Relations,0,0,['SA' 'AH' 'NCA'],Suite,4000-6000,6000,"[477342016, 666831309]",5,42217,0
Larry Horn,M,726116529,2005-03-07,Freshman,School of Arts and Sciences,0,0,['NCA' 'CS' 'MH'],Apartment,8000-11000,11000,"[253318957, 604318869]",5,42289,0
Christopher Lawrence,M,809333679,2001-06-01,Freshman,School of Arts and Sciences,0,0,['RA' 'NCA' 'WS'],Suite,8000-11000,11000,[133015615],5,42312,0
Stephanie Simpson,F,753880767,2000-10-03,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'JS' 'NCA'],Traditional Residence Hall,8000-11000,11000,"[905793806, 457495593]",5,42362,0
Mr. Ryan Guzman,M,232382254,2000-06-10,Freshman,School of Engineering,0,0,['BS' 'MZH' 'TS'],Traditional Residence Hall,8000-11000,11000,[462247470],5,42383,0
Sean Smith,M,411657283,2001-10-21,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['AH' 'MH' 'BH'],Apartment,4000-6000,6000,"[782242674, 395592571]",5,42418,0
Tanya Oliver,F,276759646,1999-10-21,Freshman,School of Communication and Information,0,0,['BH' 'BS' 'RA'],Traditional Residence Hall,8000-11000,11000,[],5,42454,0
Barbara Cantu,F,708432692,2001-07-01,Freshman,School of Social Work,0,0,['SA' 'MS' 'BH'],Suite,4000-6000,6000,[325759546],5,42492,0
Brandi Smith,F,978270737,2003-04-18,Freshman,School of Arts and Sciences,0,0,['NCA' 'CS' 'RA'],Suite,4000-6000,6000,[],5,42492,0
Michelle Campos,F,247762154,2000-10-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,6000,[],5,42497,0
Antonio Reed,M,466088752,2001-01-05,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'BS'],Apartment,8000-11000,11000,"[474058854, 129572841]",5,42499,0
Andrea Russell,F,459514937,2005-07-11,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'BH'],Suite,4000-6000,6000,[732680093],5,42501,0
Brian Miller,M,715032493,2000-06-06,Freshman,Mason Gross School of the Arts,0,0,['RA' 'JS' 'MZH'],Traditional Residence Hall,8000-11000,11000,"[536411323, 646530258]",5,42506,0
Jordan Norris,M,938445364,2001-04-01,Freshman,School of Arts and Sciences,0,0,['MS' 'BS' 'MRS'],Suite,4000-6000,6000,[482930062],5,42543,0
Kelly Hall,F,487749286,2002-12-12,Freshman,School of Environmental and Biological Sciences,0,0,['CS' 'BS' 'MRS'],Apartment,6000-8000,8000,[999167088],5,42587,0
John Baker,M,375291642,2003-11-17,Freshman,Mason Gross School of the Arts,0,0,['BS' 'MH' 'RA'],Apartment,4000-6000,6000,[],5,42599,0
Rebekah Moore,F,800510835,2004-07-04,Freshman,School of Arts and Sciences,0,0,['SA' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,11000,"[905444896, 602541570]",5,42611,0
Madison Gonzales,F,587269625,2005-06-02,Freshman,School of Engineering,0,0,['MH' 'RA' 'TS'],Apartment,8000-11000,11000,"[987085984, 607811822]",5,42613,0
Jason Mejia,M,548326677,2001-03-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'SA' 'MZH'],Traditional Residence Hall,8000-11000,11000,[135689283],5,42620,0
Tanya Allen,F,187896344,1999-12-01,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'MH' 'CS'],Apartment,4000-6000,6000,[661631283],0,13,0
Jasmine Powell,F,598221397,2003-06-27,Junior,School of Arts and Sciences,0,0,['TS' 'NCA' 'MH'],Suite,4000-6000,6000,"[268922502, 289386851]",0,22,0
