name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Molly Edwards,F,106962577,2004-02-22,Freshman,School of Management and Labor Relations,0,0,['RA' 'MZH' 'SA'],Suite,8000-11000,11000,"[674054609, 447180783]",5,14878,0
Christine Moran,F,475847527,2004-03-18,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'BH' 'CS'],Suite,8000-11000,11000,[960378278],5,14933,0
Crystal Blair,F,594262393,2003-11-26,Freshman,School of Arts and Sciences,0,0,['SA' 'JS' 'BS'],Apartment,8000-11000,11000,[114942167],5,14945,0
Ryan Schroeder,M,537527945,2003-11-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'BH' 'WS'],Apartment,4000-6000,6000,"[610183216, 803087284]",5,14978,0
Mark Matthews,M,503639924,2000-12-17,Freshman,Mason Gross School of the Arts,0,0,['MRS' 'NCA' 'RA'],Apartment,4000-6000,6000,"[295654367, 915083144]",5,14987,0
Tiffany Hunter,F,949299399,2001-05-24,Freshman,Mason Gross School of the Arts,0,0,['RA' 'WS' 'BS'],Apartment,4000-6000,6000,"[739908252, 886302247]",5,15005,0
Kyle Willis,M,172478512,2004-05-09,Freshman,School of Arts and Sciences,0,0,['MRS' 'SA' 'NCA'],Suite,6000-8000,8000,"[740712867, 906818174]",5,15020,0
Jennifer Green,F,513807167,2003-03-19,Freshman,School of Arts and Sciences,0,0,['MH' 'BS' 'CS'],Apartment,8000-11000,11000,[238817762],5,15031,0
Jennifer Whitney,F,516237449,1999-10-30,Freshman,Mason Gross School of the Arts,0,0,['MZH' 'BS' 'SA'],Suite,4000-6000,6000,[],5,15059,0
Melissa Snow,F,890348772,2005-02-15,Freshman,School of Arts and Sciences,0,0,['TS' 'RA' 'BS'],Apartment,4000-6000,6000,[],5,15073,0
Brittany Johnson,F,483855850,2004-05-18,Freshman,School of Management and Labor Relations,0,0,['MZH' 'RA' 'BS'],Apartment,8000-11000,11000,"[598859623, 446064760]",5,15075,0
Jonathan Patel,M,331164222,2004-12-12,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'RA' 'BS'],Suite,8000-11000,11000,[],5,15097,0
Jared Frank,M,651939753,2001-06-21,Freshman,School of Arts and Sciences,0,0,['RA' 'SA' 'MS'],Suite,4000-6000,6000,"[227289455, 578903256]",5,15099,0
Kimberly Campbell,F,599815584,2003-02-01,Freshman,School of Engineering,0,0,['NCA' 'MRS' 'SA'],Suite,4000-6000,6000,"[247049662, 353773665]",5,15105,0
Michael Turner,M,136514037,2002-06-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['JS' 'BH' 'BS'],Traditional Residence Hall,4000-6000,6000,[],5,15112,0
Sue Duke,F,168387124,2000-04-28,Freshman,School of Arts and Sciences,0,0,['RA' 'NCA' 'MRS'],Suite,6000-8000,8000,"[522202069, 611352558]",5,15123,0
Brittney Neal,F,250475902,2005-04-17,Freshman,Mason Gross School of the Arts,0,0,['BS' 'SA' 'BH'],Suite,4000-6000,6000,[],5,15130,0
Jennifer Martin,F,638002338,2002-06-25,Freshman,School of Arts and Sciences,0,0,['BH' 'BS' 'SA'],Apartment,4000-6000,6000,"[130733993, 481393224]",5,15134,0
Michael White,M,254867310,2004-12-28,Freshman,School of Arts and Sciences,0,0,['BS' 'MRS' 'MS'],Suite,4000-6000,6000,"[527449766, 479006619]",5,15163,0
Angela Mendoza,F,541415238,2003-08-04,Freshman,School of Arts and Sciences,0,0,['MH' 'JS' 'TS'],Apartment,4000-6000,6000,[],5,15169,0
Summer Lucero,F,572846285,2000-01-30,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['MZH' 'BH' 'MS'],Traditional Residence Hall,8000-11000,11000,"[506356767, 135160108]",5,15170,0
William Ramos,M,498712421,1999-10-09,Freshman,School of Engineering,0,0,['RA' 'WS' 'BH'],Suite,4000-6000,6000,"[719631263, 808006713]",5,15191,0
Zachary Smith,M,448486455,2000-07-02,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'CS'],Apartment,4000-6000,6000,[936260949],5,15229,0
Misty Schneider,F,801334638,2004-03-20,Freshman,School of Arts and Sciences,0,0,['JS' 'SA' 'CS'],Traditional Residence Hall,4000-6000,6000,[856890467],5,15262,0
Leslie Bray,F,470100090,1999-12-16,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'BH'],Apartment,4000-6000,6000,"[500248201, 934961164]",5,15309,0
Jeffrey Washington,M,745685884,2005-09-14,Freshman,School of Arts and Sciences,0,0,['RA' 'BH' 'BS'],Suite,8000-11000,11000,"[251839571, 941956683]",5,15327,0
Anthony Olson,M,800481323,2004-11-13,Freshman,School of Engineering,0,0,['RA' 'MH' 'MZH'],Traditional Residence Hall,4000-6000,6000,"[677520244, 247691154]",5,15335,0
Sean Zavala,M,632640405,2001-07-13,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'NCA' 'RA'],Suite,6000-8000,8000,"[855690765, 498843291]",5,15351,0
Jesse Sanford,M,772279934,2002-01-10,Freshman,School of Communication and Information,0,0,['BS' 'RA' 'SA'],Suite,8000-11000,11000,"[378349636, 514272591]",5,15364,0
Amanda Martinez,F,714666043,1999-11-23,Freshman,School of Engineering,0,0,['NCA' 'WS' 'SA'],Suite,4000-6000,6000,[234718382],5,15388,0
Amanda Soto,F,687746514,2004-10-13,Freshman,School of Arts and Sciences,0,0,['WS' 'JS' 'MH'],Apartment,4000-6000,6000,"[336243395, 903027578]",5,15391,0
Todd Sparks,M,262271435,2002-05-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'BS' 'RA'],Apartment,4000-6000,6000,"[699726448, 233678163]",5,15393,0
Christina Richards,F,956946233,2004-01-31,Freshman,School of Arts and Sciences,0,0,['TS' 'NCA' 'BS'],Suite,8000-11000,11000,[],5,15403,0
Kenneth Turner,M,988662910,2004-02-04,Freshman,School of Engineering,0,0,['BS' 'NCA' 'MS'],Suite,4000-6000,6000,"[726467346, 841835501]",5,15406,0
Charles Hawkins,M,228321166,2004-06-29,Freshman,School of Communication and Information,0,0,['SA' 'BS' 'RA'],Apartment,4000-6000,6000,[],5,15418,0
Michele Shepherd,F,350107178,2001-05-12,Freshman,Mason Gross School of the Arts,0,0,['MH' 'RA' 'BS'],Suite,8000-11000,11000,[990087144],5,15479,0
Maria Wilkerson,F,434924549,2002-05-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'CS' 'MH'],Apartment,4000-6000,6000,"[279202435, 288237242]",5,15492,0
John Palmer,M,593349247,2005-09-03,Freshman,School of Communication and Information,0,0,['MH' 'WS' 'AH'],Traditional Residence Hall,8000-11000,11000,"[300255778, 222133989]",5,15508,0
Abigail Carney,F,528045578,1999-10-12,Freshman,School of Arts and Sciences,0,0,['MH' 'TS' 'WS'],Apartment,4000-6000,6000,[916067748],5,15567,0
Elizabeth Dudley,F,581557010,2005-05-16,Freshman,School of Engineering,0,0,['RA' 'SA' 'AH'],Suite,4000-6000,6000,[],5,15568,0
Albert Vega,M,976226527,2000-08-16,Freshman,Mason Gross School of the Arts,0,0,['BS' 'SA' 'NCA'],Suite,6000-8000,8000,"[869887308, 478821925]",5,15594,0
Kevin Bryan,M,784531241,2005-07-24,Freshman,School of Management and Labor Relations,0,0,['AH' 'NCA' 'BS'],Suite,6000-8000,8000,[200299771],5,15625,0
David Moore,M,815821155,2003-01-22,Freshman,School of Communication and Information,0,0,['MZH' 'BS' 'CS'],Apartment,8000-11000,11000,[],5,15634,0
Brian Ramirez,M,549481213,2004-09-02,Freshman,School of Arts and Sciences,0,0,['CS' 'BH' 'BS'],Traditional Residence Hall,4000-6000,6000,[540656358],5,15666,0
Traci Warner,F,676997197,2003-10-25,Freshman,School of Social Work,0,0,['MZH' 'SA' 'RA'],Suite,8000-11000,11000,"[869796822, 517628406]",5,15679,0
Peter Wilson,M,330046448,2002-06-05,Freshman,School of Social Work,0,0,['BS' 'SA' 'NCA'],Suite,6000-8000,8000,[],5,15709,0
Jamie Malone,F,943139275,2004-01-17,Freshman,School of Environmental and Biological Sciences,0,0,['RA' 'WS' 'SA'],Apartment,6000-8000,8000,[],5,15740,0
Ray Martinez,M,320027692,2005-08-31,Freshman,School of Arts and Sciences,0,0,['SA' 'MH' 'MRS'],Traditional Residence Hall,4000-6000,6000,[],5,15743,0
Lauren Hall,F,263906098,2005-06-01,Freshman,School of Arts and Sciences,0,0,['MH' 'NCA' 'JS'],Suite,4000-6000,6000,"[530098053, 214493822]",5,15762,0
Kevin Cobb,M,340433977,2004-11-06,Freshman,School of Engineering,0,0,['MRS' 'CS' 'MZH'],Apartment,8000-11000,11000,[],5,15774,0
Amanda Powell,F,493835543,1999-10-08,Freshman,School of Management and Labor Relations,0,0,['BS' 'TS' 'RA'],Suite,6000-8000,8000,[399620332],5,15792,0
Christopher Collins,M,912840736,2003-04-24,Freshman,Mason Gross School of the Arts,0,0,['NCA' 'TS' 'BS'],Suite,6000-8000,8000,[],5,15798,0
Veronica Watson,F,177976388,2003-05-14,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'RA'],Apartment,8000-11000,11000,"[777151367, 800877887]",5,15817,0
Tiffany Manning,F,930486129,2000-08-18,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'NCA' 'MS'],Suite,4000-6000,6000,[169731711],5,15868,0
Samantha Mcknight,F,844481483,2003-08-08,Freshman,School of Arts and Sciences,0,0,['AH' 'MS' 'WS'],Suite,8000-11000,11000,"[947192370, 413753439]",5,15892,0
Ethan Mitchell,M,646530258,2002-03-06,Freshman,School of Management and Labor Relations,0,0,['NCA' 'MS' 'BS'],Apartment,8000-11000,11000,[715032493],5,15910,0
Dennis Miller,M,624249421,1999-11-08,Freshman,School of Arts and Sciences,0,0,['JS' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[346926236, 883572403]",5,15919,0
Ronald Knight,M,959607155,2005-06-21,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'CS'],Traditional Residence Hall,4000-6000,6000,[],5,15924,0
Travis Weber,M,968918451,2002-10-12,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['MRS' 'MS' 'JS'],Suite,4000-6000,6000,[810352026],5,15931,0
Doris Craig,F,976026388,2001-08-06,Freshman,School of Arts and Sciences,0,0,['BS' 'JS' 'RA'],Suite,4000-6000,6000,"[467294962, 525427485]",5,15938,0
Elizabeth Wilson,F,467633606,2001-05-20,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'SA' 'NCA'],Apartment,4000-6000,6000,"[596149957, 264233629]",5,15945,0
Stephanie Sanchez,F,588939329,2004-08-16,Freshman,School of Arts and Sciences,0,0,['SA' 'RA' 'MH'],Apartment,8000-11000,11000,"[414202507, 174253639]",5,15963,0
Mrs. Hailey Elliott,F,572855670,2004-08-05,Freshman,School of Communication and Information,0,0,['SA' 'NCA' 'TS'],Suite,8000-11000,11000,"[205714974, 167592659]",5,15995,0
Jesse Marshall,M,192294692,2004-09-16,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['MZH' 'RA' 'MS'],Suite,8000-11000,11000,[],5,15995,0
Brittany Williams,F,352374470,2001-08-07,Freshman,School of Arts and Sciences,0,0,['RA' 'JS' 'BS'],Traditional Residence Hall,4000-6000,6000,"[371780223, 109300398]",5,16037,0
Jenny Logan,F,828665518,2005-01-28,Freshman,School of Arts and Sciences,0,0,['NCA' 'BS' 'RA'],Apartment,6000-8000,8000,"[614445526, 536454315]",5,16048,0
Cheryl Flores,F,692232027,2001-08-06,Freshman,School of Communication and Information,0,0,['BH' 'BS' 'NCA'],Suite,4000-6000,6000,[],5,16053,0
Amber Wall,F,508733255,2005-09-08,Freshman,School of Communication and Information,0,0,['RA' 'MH' 'MS'],Apartment,6000-8000,8000,"[321556518, 437945810]",5,16072,0
Karen Cabrera,F,776734038,2004-01-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['MRS' 'MS' 'CS'],Apartment,4000-6000,6000,"[518655130, 808555064]",5,16075,0
Cheryl Wagner,F,574175778,2002-05-11,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'MZH' 'RA'],Apartment,4000-6000,6000,[],5,16127,0
Wendy Moon,F,530518326,1999-12-21,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'JS' 'RA'],Apartment,8000-11000,11000,[],5,16131,0
Stephen Buckley,M,598448669,2002-06-20,Freshman,School of Engineering,0,0,['MZH' 'SA' 'BS'],Apartment,8000-11000,11000,"[238299219, 826282235]",5,16183,0
David Simmons,M,976302635,2000-08-19,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'BH' 'MS'],Apartment,6000-8000,8000,"[743533859, 805436772]",5,16185,0
John Taylor,M,549009779,2000-03-08,Freshman,School of Arts and Sciences,0,0,['MZH' 'RA' 'TS'],Traditional Residence Hall,8000-11000,11000,"[898209089, 606711206]",5,16199,0
Miranda Rose,F,563698456,2000-11-11,Freshman,School of Social Work,0,0,['MS' 'JS' 'SA'],Apartment,4000-6000,6000,"[394694825, 380656368]",5,16200,0
Nicholas Adams,M,566551607,2001-10-26,Freshman,School of Arts and Sciences,0,0,['MS' 'RA' 'SA'],Traditional Residence Hall,4000-6000,6000,"[986821871, 268892639]",5,16215,0
Johnny Davis,M,636360501,2003-06-06,Freshman,School of Arts and Sciences,0,0,['AH' 'SA' 'TS'],Suite,4000-6000,6000,"[332276068, 196436271]",5,16269,0
Charles Lee,M,380233227,2001-12-24,Freshman,School of Arts and Sciences,0,0,['MH' 'MS' 'CS'],Suite,4000-6000,6000,"[387767885, 257896491]",5,16287,0
Edward Dillon,M,466810189,2002-04-18,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'MRS'],Apartment,6000-8000,8000,"[669755016, 506224442]",5,16287,0
Jessica Russell,F,996024248,2002-09-17,Freshman,School of Engineering,0,0,['RA' 'BH' 'AH'],Traditional Residence Hall,8000-11000,11000,"[290579585, 535140543]",5,16307,0
Michael Moreno,M,290960610,2002-11-29,Freshman,School of Arts and Sciences,0,0,['CS' 'BS' 'MZH'],Suite,8000-11000,11000,[],5,16326,0
Justin Munoz,M,934520737,2003-06-12,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'BS'],Suite,8000-11000,11000,"[767939538, 818223587]",5,16334,0
Bradley Sims,M,231894544,2005-01-17,Freshman,School of Engineering,0,0,['MZH' 'MH' 'NCA'],Suite,6000-8000,8000,"[807395420, 884906785]",5,16345,0
James Montes,M,185802051,2001-06-26,Freshman,School of Social Work,0,0,['RA' 'MS' 'MZH'],Apartment,8000-11000,11000,[],5,16356,0
Sarah Williams,F,814517369,1999-11-15,Freshman,School of Arts and Sciences,0,0,['NCA' 'MRS' 'MZH'],Suite,4000-6000,6000,"[548010516, 642740537]",5,16372,0
Rhonda Hughes,F,954341287,2004-01-30,Freshman,School of Management and Labor Relations,0,0,['SA' 'MZH' 'MH'],Traditional Residence Hall,6000-8000,8000,"[970627708, 828438935]",5,16386,0
Norman Berry,M,903535923,2002-04-15,Freshman,School of Engineering,0,0,['RA' 'MRS' 'MH'],Apartment,4000-6000,6000,[],5,16408,0
Sarah Savage,F,233084791,2004-10-23,Freshman,School of Arts and Sciences,0,0,['NCA' 'BH' 'MS'],Apartment,8000-11000,11000,"[412195102, 401411990]",5,16445,0
Daniel White,M,272925753,2000-02-26,Freshman,School of Arts and Sciences,0,0,['WS' 'CS' 'SA'],Traditional Residence Hall,8000-11000,11000,"[580783844, 582942405]",5,16486,0
Amanda Campbell,F,293856590,2002-07-07,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'NCA'],Apartment,8000-11000,11000,"[720959149, 339561067]",5,16495,0
Frank Payne,M,543535005,2005-06-15,Freshman,School of Arts and Sciences,0,0,['NCA' 'MZH' 'JS'],Suite,8000-11000,11000,"[731958023, 481808761]",5,16508,0
Lucas Jackson,M,545637034,2001-07-18,Freshman,School of Arts and Sciences,0,0,['MRS' 'BS' 'NCA'],Suite,8000-11000,11000,[],5,16515,0
Brian Wall,M,575926465,2001-01-13,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'CS'],Apartment,8000-11000,11000,"[237591994, 778251224]",5,16542,0
Elizabeth Ford,F,741868605,2000-11-02,Freshman,School of Environmental and Biological Sciences,0,0,['MH' 'NCA' 'MRS'],Suite,4000-6000,6000,[229291848],5,16611,0
Luke Lee,M,782302100,2002-07-15,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'RA'],Suite,6000-8000,8000,[],5,16616,0
Katherine Fleming,F,631342622,2000-06-03,Freshman,School of Arts and Sciences,0,0,['MH' 'TS' 'SA'],Apartment,8000-11000,11000,"[827067767, 248796441]",5,16639,0
Kathy Woods,F,453283265,2000-11-07,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'MS'],Apartment,6000-8000,8000,"[978793838, 379445613]",5,16640,0
Christopher Foster,M,520633386,2004-10-06,Freshman,School of Communication and Information,0,0,['MRS' 'RA' 'BS'],Suite,6000-8000,8000,[],5,16649,0
Joshua Hall,M,849268771,2003-04-21,Freshman,Mason Gross School of the Arts,0,0,['TS' 'MS' 'MZH'],Apartment,4000-6000,6000,"[929530190, 747005230]",5,16673,0
James Mullins,M,584796445,2003-03-16,Freshman,School of Environmental and Biological Sciences,0,0,['JS' 'MZH' 'MRS'],Apartment,4000-6000,6000,"[771698823, 582801307]",5,16687,0
Jessica Lowe,F,650676022,2000-05-20,Freshman,School of Arts and Sciences,0,0,['RA' 'TS' 'MS'],Traditional Residence Hall,6000-8000,8000,[],5,16695,0
Francis Wise,M,252126004,1999-11-25,Freshman,School of Engineering,0,0,['NCA' 'MZH' 'TS'],Suite,8000-11000,11000,[],5,16717,0
Paul Beck,M,100679187,2005-05-17,Freshman,Mason Gross School of the Arts,0,0,['MRS' 'RA' 'NCA'],Suite,8000-11000,11000,[164350627],5,16727,0
Jason Browning,M,446108617,2001-01-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MH' 'AH'],Apartment,8000-11000,11000,[994634063],5,16729,0
Ian Taylor,M,135990486,2003-06-30,Freshman,School of Arts and Sciences,0,0,['BS' 'MS' 'SA'],Suite,6000-8000,8000,[179654404],5,16732,0
Michelle Edwards,F,753115997,2001-05-19,Freshman,School of Management and Labor Relations,0,0,['SA' 'NCA' 'RA'],Suite,8000-11000,11000,[284835403],5,16785,0
Mrs. Colleen Johnson,F,772631060,2001-11-30,Freshman,School of Arts and Sciences,0,0,['AH' 'MZH' 'BH'],Traditional Residence Hall,4000-6000,6000,[],5,16791,0
Timothy Brown,M,758358863,2000-01-12,Freshman,School of Arts and Sciences,0,0,['SA' 'MZH' 'NCA'],Apartment,8000-11000,11000,[438472901],5,16806,0
Christina Snyder,F,239634292,1999-11-01,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['WS' 'SA' 'BS'],Traditional Residence Hall,8000-11000,11000,"[185721277, 762932769]",5,16815,0
Trevor Walls,M,944852316,2001-08-24,Freshman,School of Arts and Sciences,0,0,['RA' 'WS' 'MH'],Traditional Residence Hall,6000-8000,8000,[968146818],5,16824,0
Katherine Turner,F,214493822,2002-08-04,Freshman,School of Arts and Sciences,0,0,['MS' 'RA' 'BS'],Traditional Residence Hall,6000-8000,8000,[530098053],5,16832,0
Kristine Best,F,594984035,2002-08-22,Freshman,School of Social Work,0,0,['RA' 'CS' 'SA'],Apartment,6000-8000,8000,[],5,16834,0
Michael Simmons,M,383417801,2001-09-14,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'MRS' 'BS'],Suite,6000-8000,8000,[],5,16839,0
Thomas Ryan,M,817898343,2004-07-23,Freshman,School of Social Work,0,0,['JS' 'SA' 'MS'],Apartment,4000-6000,6000,[103303727],5,16846,0
Curtis Duke,M,211972183,2004-07-13,Freshman,School of Communication and Information,0,0,['MRS' 'NCA' 'BS'],Suite,6000-8000,8000,[191607445],5,16869,0
Shawn Schroeder,M,301438161,2003-11-18,Freshman,School of Social Work,0,0,['CS' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,[904570346],5,16945,0
Ashley Maddox,F,744640680,2001-07-11,Freshman,School of Engineering,0,0,['NCA' 'BS' 'JS'],Suite,8000-11000,11000,"[796844833, 754340326]",5,16960,0
Manuel Brock,M,206527025,2001-01-07,Freshman,School of Arts and Sciences,0,0,['CS' 'SA' 'RA'],Apartment,4000-6000,6000,"[186403546, 790608240]",5,16967,0
Jay Davis,M,775604644,2000-02-17,Freshman,School of Arts and Sciences,0,0,['MZH' 'NCA' 'BS'],Suite,8000-11000,11000,[784156295],5,16977,0
Michelle Benson,F,503193087,2002-08-16,Freshman,School of Arts and Sciences,0,0,['RA' 'SA' 'MZH'],Traditional Residence Hall,8000-11000,11000,[991020535],5,17026,0
Samantha Mosley,F,121972806,2002-01-22,Freshman,School of Arts and Sciences,0,0,['CS' 'BS' 'RA'],Suite,8000-11000,11000,[],5,17070,0
Eric Munoz,M,197800655,2001-08-28,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['WS' 'BH' 'SA'],Apartment,4000-6000,6000,"[589583798, 741131085]",5,17110,0
Aaron Parrish,M,289011785,2002-01-21,Freshman,School of Communication and Information,0,0,['WS' 'SA' 'MS'],Traditional Residence Hall,4000-6000,6000,[201959971],5,17110,0
Melanie Miller,F,547239609,2003-05-31,Freshman,School of Arts and Sciences,0,0,['MZH' 'WS' 'NCA'],Suite,8000-11000,11000,"[558771118, 846015339]",5,17138,0
William Thompson,M,773451074,2000-01-22,Freshman,School of Communication and Information,0,0,['RA' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,[117109013],5,17147,0
Michelle Cook,F,532984484,2002-10-16,Freshman,School of Arts and Sciences,0,0,['CS' 'NCA' 'RA'],Apartment,4000-6000,6000,[926253175],5,17175,0
Sergio White,M,227068392,2000-09-04,Freshman,Mason Gross School of the Arts,0,0,['MH' 'SA' 'BS'],Apartment,4000-6000,6000,[],5,17187,0
Madison Blanchard,F,825300072,2005-03-10,Freshman,School of Communication and Information,0,0,['BS' 'SA' 'NCA'],Apartment,4000-6000,6000,[468661885],5,17190,0
Matthew Williams,M,257896491,2002-08-26,Freshman,School of Arts and Sciences,0,0,['MH' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,6000,[387767885],5,17190,0
Mr. Dennis Snyder,M,671700666,2001-09-09,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'AH'],Apartment,4000-6000,6000,[506662234],5,17211,0
Brian Thomas,M,643607544,2003-10-20,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'WS'],Suite,4000-6000,6000,[],5,17220,0
Tony Shelton,M,301569869,2003-06-14,Freshman,School of Arts and Sciences,0,0,['JS' 'BS' 'RA'],Suite,6000-8000,8000,"[158839580, 322499868]",5,17246,0
