name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Michael Castro,M,101901028,2002-12-15,Freshman,School of Management and Labor Relations,0,0,['BS' 'WS' 'TS'],Apartment,8000-11000,11000,"[813447627, 371175427]",5,37068,0
Andrew Miller,M,191269133,1999-12-14,Freshman,School of Management and Labor Relations,0,0,['BS' 'MS' 'WS'],Suite,8000-11000,11000,"[395881185, 956750906]",5,37112,0
Lauren Wright,F,915953196,2003-10-03,Freshman,School of Social Work,0,0,['BS' 'CS' 'JS'],Suite,4000-6000,6000,[],5,37122,0
Curtis Turner,M,139387892,2003-12-22,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['CS' 'BS' 'MS'],Suite,4000-6000,6000,"[424061996, 352917246]",5,37140,0
Tammy Hernandez,F,935860461,2002-08-08,Freshman,School of Engineering,0,0,['TS' 'SA' 'MS'],Apartment,8000-11000,11000,"[100248952, 826547874]",5,37147,0
Marcus Hays,M,409761328,2000-10-01,Freshman,School of Communication and Information,0,0,['NCA' 'BS' 'SA'],Suite,4000-6000,6000,"[676686968, 871015504]",5,37154,0
Nicholas Welch,M,677520244,1999-10-12,Freshman,School of Arts and Sciences,0,0,['CS' 'SA' 'BS'],Traditional Residence Hall,4000-6000,6000,"[800481323, 247691154]",5,37214,0
Rebecca Barnes,F,385523442,2004-04-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'AH' 'MS'],Suite,8000-11000,11000,"[186052367, 597947565]",5,37222,0
Caitlin Luna,F,705391932,2002-03-15,Freshman,School of Engineering,0,0,['MS' 'BS' 'NCA'],Suite,8000-11000,11000,[],5,37228,0
Diana Brown,F,438042576,2002-10-15,Freshman,School of Environmental and Biological Sciences,0,0,['MRS' 'SA' 'NCA'],Apartment,8000-11000,11000,[],5,37232,0
Nancy Bullock,F,437026599,2004-11-08,Freshman,School of Environmental and Biological Sciences,0,0,['CS' 'SA' 'MH'],Apartment,8000-11000,11000,"[154958338, 266781481]",5,37251,0
Bradley Mays,M,462822294,2001-07-20,Freshman,School of Arts and Sciences,0,0,['MZH' 'NCA' 'BH'],Apartment,4000-6000,6000,"[279323395, 784396189]",5,37278,0
Dennis Baker,M,498290665,2001-05-06,Freshman,School of Arts and Sciences,0,0,['NCA' 'RA' 'MH'],Traditional Residence Hall,8000-11000,11000,"[697152999, 318833237]",5,37286,0
Carrie Smith,F,636755317,2001-05-08,Freshman,School of Arts and Sciences,0,0,['SA' 'RA' 'BS'],Suite,4000-6000,6000,[],5,37308,0
Curtis Duke,M,211972183,2004-07-13,Freshman,School of Communication and Information,0,0,['MRS' 'NCA' 'BS'],Suite,6000-8000,8000,[191607445],5,37322,0
David Barber,M,723409973,2000-02-11,Freshman,School of Arts and Sciences,0,0,['BS' 'SA' 'NCA'],Suite,6000-8000,8000,"[513952238, 250339294]",5,37323,0
Chelsea Smith,F,717475626,2005-06-11,Freshman,School of Communication and Information,0,0,['NCA' 'MH' 'RA'],Suite,8000-11000,11000,[],5,37323,0
Raymond Robinson,M,450297454,2001-01-07,Freshman,School of Environmental and Biological Sciences,0,0,['MS' 'NCA' 'MRS'],Suite,6000-8000,8000,[],5,37326,0
Samuel Martin,M,658216454,2004-04-06,Freshman,School of Social Work,0,0,['BS' 'NCA' 'AH'],Apartment,8000-11000,11000,"[811064279, 667098167]",5,37331,0
David Sanchez,M,636912077,1999-12-24,Freshman,School of Management and Labor Relations,0,0,['BS' 'BH' 'NCA'],Traditional Residence Hall,8000-11000,11000,[149340646],5,37331,0
Jermaine Logan,M,759956074,2005-07-11,Freshman,Mason Gross School of the Arts,0,0,['BH' 'SA' 'JS'],Traditional Residence Hall,8000-11000,11000,[266717311],5,37345,0
Miranda Rose,F,563698456,2000-11-11,Freshman,School of Social Work,0,0,['MS' 'JS' 'SA'],Apartment,4000-6000,6000,"[394694825, 380656368]",5,37353,0
Molly Edwards,F,106962577,2004-02-22,Freshman,School of Management and Labor Relations,0,0,['RA' 'MZH' 'SA'],Suite,8000-11000,11000,"[674054609, 447180783]",5,37354,0
Raven Barnes,F,787794482,2004-04-17,Freshman,School of Management and Labor Relations,0,0,['BS' 'CS' 'NCA'],Apartment,8000-11000,11000,"[128785144, 894059430]",5,37360,0
Diana Obrien,F,722264046,2003-04-26,Freshman,School of Arts and Sciences,0,0,['CS' 'BS' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[955628851, 174599237]",5,37368,0
Victoria Gilmore,F,325350281,2004-02-07,Freshman,School of Arts and Sciences,0,0,['MZH' 'AH' 'BS'],Suite,4000-6000,6000,"[297037572, 917494685]",5,37379,0
Amy Bennett,F,427351705,2003-04-30,Freshman,School of Arts and Sciences,0,0,['JS' 'NCA' 'SA'],Suite,8000-11000,11000,"[977251829, 169586995]",5,37379,0
Matthew Johnson,M,544968295,2003-08-31,Freshman,School of Management and Labor Relations,0,0,['SA' 'NCA' 'MH'],Traditional Residence Hall,4000-6000,6000,"[195635547, 788529481]",5,37401,0
Michael Dean,M,391562300,2002-04-03,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'BS'],Apartment,8000-11000,11000,"[711190292, 951954067]",5,37455,0
Zachary Nolan,M,504444915,2004-01-05,Freshman,School of Communication and Information,0,0,['BS' 'NCA' 'SA'],Traditional Residence Hall,4000-6000,6000,"[129649727, 499023159]",5,37456,0
Richard Cohen,M,809311928,2002-04-29,Freshman,School of Environmental and Biological Sciences,0,0,['SA' 'BS' 'NCA'],Apartment,4000-6000,6000,[],5,37458,0
James West,M,336000949,2000-05-22,Freshman,School of Engineering,0,0,['BS' 'RA' 'AH'],Suite,4000-6000,6000,[],5,37489,0
Tara Austin,F,411481796,2001-06-29,Freshman,School of Arts and Sciences,0,0,['SA' 'MZH' 'BS'],Apartment,4000-6000,6000,"[993091823, 846465330]",5,37499,0
Meagan Hall,F,411635751,2001-08-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'SA' 'RA'],Suite,8000-11000,11000,"[624650896, 565593101]",5,37510,0
Jeffrey Burns,M,711334022,2000-07-21,Freshman,Mason Gross School of the Arts,0,0,['MH' 'JS' 'MS'],Suite,6000-8000,8000,"[388259195, 309814305]",5,37536,0
Amanda Cruz,F,524944278,2000-10-21,Freshman,Mason Gross School of the Arts,0,0,['MH' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,[],5,37544,0
Paul Richardson,M,899686102,2001-11-16,Freshman,Mason Gross School of the Arts,0,0,['BS' 'TS' 'BH'],Apartment,4000-6000,6000,"[522894206, 904390896]",5,37547,0
Pamela Richardson,F,691433029,2005-04-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['TS' 'WS' 'RA'],Suite,8000-11000,11000,"[426294056, 909650029]",5,37567,0
Ruth French,F,552264581,2005-07-06,Freshman,School of Management and Labor Relations,0,0,['RA' 'TS' 'MH'],Suite,4000-6000,6000,[],5,37569,0
Sarah Moore,F,476934928,2003-07-01,Freshman,Mason Gross School of the Arts,0,0,['WS' 'SA' 'RA'],Apartment,6000-8000,8000,"[523304653, 164838649]",5,37585,0
Ryan Schroeder,M,537527945,2003-11-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'BH' 'WS'],Apartment,4000-6000,6000,"[610183216, 803087284]",5,37599,0
Miranda Welch,F,799418587,2004-10-12,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'MZH'],Suite,4000-6000,6000,[],5,37600,0
Michael Miller,M,387767885,2005-06-20,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'RA'],Suite,4000-6000,6000,"[380233227, 257896491]",5,37673,0
Madeline Miller,F,252987857,2003-01-13,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'BH' 'TS'],Apartment,4000-6000,6000,[932310895],5,37710,0
Hunter Johnson,M,817540306,2002-12-19,Freshman,School of Communication and Information,0,0,['RA' 'AH' 'MS'],Apartment,8000-11000,11000,"[169446755, 423342243]",5,37776,0
Jennifer Mason,F,903480214,2003-08-04,Freshman,School of Arts and Sciences,0,0,['BH' 'MRS' 'SA'],Apartment,6000-8000,8000,[257648063],5,37784,0
Alex Smith,M,279168854,2000-03-08,Freshman,School of Communication and Information,0,0,['RA' 'TS' 'MH'],Traditional Residence Hall,6000-8000,8000,[175428451],5,37794,0
Debbie Merritt,F,651918602,2003-04-09,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'TS' 'NCA'],Suite,8000-11000,11000,[],5,37836,0
Gabriel Hall,M,685948528,2005-09-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,11000,[986172167],5,37848,0
Mason Reed,M,642740537,2000-08-06,Freshman,School of Communication and Information,0,0,['NCA' 'RA' 'BS'],Suite,6000-8000,8000,[548010516],5,37854,0
Toni Torres,F,548817343,2003-11-22,Freshman,School of Engineering,0,0,['CS' 'MS' 'WS'],Apartment,6000-8000,8000,"[747789035, 213849611]",5,37874,0
Shannon Sharp,F,257858953,2000-07-23,Freshman,School of Engineering,0,0,['TS' 'RA' 'JS'],Apartment,4000-6000,6000,[],5,37940,0
Jason Oliver,M,354192118,1999-11-28,Freshman,School of Arts and Sciences,0,0,['SA' 'MS' 'BS'],Apartment,6000-8000,8000,"[556581949, 729462865]",5,37945,0
Pamela Jordan,F,625980204,2004-03-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['TS' 'MH' 'SA'],Suite,4000-6000,6000,"[450328986, 504715302]",5,37962,0
Wanda Smith,F,416310294,2002-06-06,Freshman,School of Social Work,0,0,['TS' 'MZH' 'SA'],Suite,4000-6000,6000,[156985939],5,37965,0
Dylan Cooper,M,213115087,2003-10-30,Freshman,School of Management and Labor Relations,0,0,['NCA' 'RA' 'SA'],Suite,6000-8000,8000,"[179538372, 752608342]",5,37970,0
Nicole Wade,F,926253175,2004-11-30,Freshman,School of Communication and Information,0,0,['BS' 'JS' 'RA'],Traditional Residence Hall,4000-6000,6000,"[748234013, 532984484]",5,37990,0
Martin Sanders,M,164811113,2001-09-21,Freshman,Mason Gross School of the Arts,0,0,['NCA' 'SA' 'BS'],Suite,8000-11000,11000,[],5,38020,0
Kenneth Mcdaniel,M,645746950,2001-05-27,Freshman,Mason Gross School of the Arts,0,0,['TS' 'MS' 'RA'],Apartment,4000-6000,6000,"[214647648, 161309321]",5,38065,0
Travis Wright,M,493154548,2001-04-12,Freshman,Mason Gross School of the Arts,0,0,['RA' 'WS' 'BS'],Apartment,8000-11000,11000,[],5,38075,0
Corey Marquez,M,287055761,2004-04-14,Freshman,School of Communication and Information,0,0,['AH' 'SA' 'WS'],Apartment,6000-8000,8000,"[613249989, 124119488]",5,38089,0
Wendy Gibbs,F,739836885,2005-05-18,Freshman,School of Arts and Sciences,0,0,['SA' 'AH' 'NCA'],Suite,4000-6000,6000,[],5,38089,0
Anthony Mata,M,114701144,1999-11-17,Freshman,School of Arts and Sciences,0,0,['RA' 'WS' 'BS'],Suite,4000-6000,6000,"[135689283, 548326677]",5,38096,0
Jessica Ayala,F,236177452,2000-01-01,Freshman,Mason Gross School of the Arts,0,0,['WS' 'BS' 'MRS'],Suite,4000-6000,6000,"[743625790, 145668373]",5,38118,0
Barry Gilbert,M,344328318,2000-10-06,Freshman,School of Arts and Sciences,0,0,['MS' 'RA' 'SA'],Traditional Residence Hall,6000-8000,8000,"[880651188, 716497175]",5,38240,0
James Carroll,M,567874109,2002-09-10,Freshman,School of Arts and Sciences,0,0,['SA' 'RA' 'BS'],Suite,8000-11000,11000,[564882583],5,38335,0
Teresa Horn,F,575801934,2005-03-31,Freshman,School of Arts and Sciences,0,0,['NCA' 'AH' 'CS'],Suite,4000-6000,6000,"[200747009, 345769576]",5,38336,0
Eric Kim,M,941305281,2000-03-10,Freshman,School of Communication and Information,0,0,['RA' 'SA' 'BS'],Suite,8000-11000,11000,[314750318],5,38355,0
Kristin Johnson,F,431665330,2003-06-07,Freshman,School of Social Work,0,0,['SA' 'NCA' 'RA'],Traditional Residence Hall,4000-6000,6000,"[351705062, 522474412]",5,38367,0
Aaron Jackson,M,597096662,2004-12-29,Freshman,School of Environmental and Biological Sciences,0,0,['MH' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,11000,[864386032],5,38385,0
Laura Miller,F,667099334,2000-11-06,Freshman,School of Communication and Information,0,0,['NCA' 'RA' 'MZH'],Suite,6000-8000,8000,"[164322493, 359689777]",5,38405,0
David Ramsey,M,525421357,2002-02-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MH' 'SA'],Suite,4000-6000,6000,"[839760817, 717470081]",5,38424,0
Emily Molina,F,318415869,2003-07-15,Freshman,School of Social Work,0,0,['RA' 'SA' 'NCA'],Suite,8000-11000,11000,[],5,38431,0
Emily Reyes,F,455468501,2002-07-13,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'RA'],Suite,8000-11000,11000,"[668114272, 386843169]",5,38434,0
Kelsey Hinton,F,609354136,2005-05-07,Freshman,School of Arts and Sciences,0,0,['AH' 'BS' 'RA'],Suite,4000-6000,6000,[],5,38439,0
Javier Smith,M,418991420,2005-05-10,Freshman,School of Engineering,0,0,['NCA' 'BS' 'AH'],Suite,6000-8000,8000,[],5,38440,0
Alexa Hall,F,578243934,2001-01-22,Freshman,School of Arts and Sciences,0,0,['NCA' 'MZH' 'BS'],Apartment,4000-6000,6000,[921403385],5,38441,0
William Thompson,M,773451074,2000-01-22,Freshman,School of Communication and Information,0,0,['RA' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,[117109013],5,38451,0
Lawrence Gonzales,M,761681677,2003-11-18,Freshman,School of Arts and Sciences,0,0,['RA' 'CS' 'BS'],Traditional Residence Hall,6000-8000,8000,[648932506],5,38460,0
Justin Parker,M,663114017,2002-06-08,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'MH' 'AH'],Suite,8000-11000,11000,"[403875370, 202194726]",5,38464,0
Joshua Gross,M,858883352,2002-03-18,Freshman,Mason Gross School of the Arts,0,0,['NCA' 'WS' 'RA'],Apartment,6000-8000,8000,[358028930],5,38480,0
Teresa Rodriguez,F,539821654,2001-11-13,Freshman,School of Arts and Sciences,0,0,['NCA' 'TS' 'AH'],Apartment,4000-6000,6000,"[355436479, 147033295]",5,38484,0
Marisa Andrews,F,745640616,2000-08-07,Freshman,Mason Gross School of the Arts,0,0,['AH' 'SA' 'NCA'],Suite,8000-11000,11000,"[644379601, 709819248]",5,38502,0
Rhonda Jones,F,931066651,2004-08-28,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'CS' 'MZH'],Suite,8000-11000,11000,[585968528],5,38512,0
Jason Smith,M,761896464,2000-01-24,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BH' 'MZH' 'MS'],Suite,4000-6000,6000,[],5,38527,0
Lori Clayton,F,980196004,2000-09-02,Freshman,School of Communication and Information,0,0,['NCA' 'BS' 'BH'],Suite,4000-6000,6000,"[954914834, 832999117]",5,38550,0
Joseph Shields,M,262195882,2003-11-14,Freshman,School of Environmental and Biological Sciences,0,0,['RA' 'CS' 'TS'],Apartment,6000-8000,8000,[],5,38551,0
Robyn Giles,F,630763650,2005-06-21,Freshman,School of Communication and Information,0,0,['SA' 'JS' 'BS'],Suite,6000-8000,8000,[118405892],5,38558,0
Jamie Dyer,F,178733508,2003-06-16,Freshman,School of Management and Labor Relations,0,0,['JS' 'BH' 'MZH'],Apartment,4000-6000,6000,"[284121753, 680730236]",5,38563,0
Gary Smith,M,297819829,2002-02-23,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'AH'],Apartment,4000-6000,6000,[556032625],5,38596,0
Ellen Smith,F,737081856,2005-01-26,Freshman,School of Arts and Sciences,0,0,['MS' 'BS' 'TS'],Traditional Residence Hall,6000-8000,8000,"[758957215, 360733021]",5,38601,0
Mr. Billy Benton,M,626013130,1999-11-08,Freshman,School of Environmental and Biological Sciences,0,0,['MRS' 'SA' 'MZH'],Suite,4000-6000,6000,[490941001],5,38606,0
Mrs. Colleen Johnson,F,772631060,2001-11-30,Freshman,School of Arts and Sciences,0,0,['AH' 'MZH' 'BH'],Traditional Residence Hall,4000-6000,6000,[],5,38609,0
Michael Harris,M,808129319,2003-02-10,Freshman,School of Arts and Sciences,0,0,['JS' 'MRS' 'BS'],Suite,8000-11000,11000,"[548506668, 906647955]",5,38610,0
Kelsey Conner,F,593336551,2004-05-24,Freshman,School of Arts and Sciences,0,0,['NCA' 'RA' 'JS'],Apartment,6000-8000,8000,"[668437868, 836529238]",5,38610,0
Joseph Cunningham,M,149343447,2001-03-23,Freshman,School of Engineering,0,0,['NCA' 'BS' 'MH'],Apartment,6000-8000,8000,"[537324246, 265621555]",5,38626,0
Whitney Fisher MD,F,327055957,2005-04-23,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'BH'],Apartment,6000-8000,8000,[],5,38653,0
Anna Hickman,F,524938822,2002-06-25,Freshman,School of Arts and Sciences,0,0,['SA' 'MRS' 'BS'],Suite,6000-8000,8000,"[412146737, 412876114]",5,38747,0
Michael Turner,M,136514037,2002-06-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['JS' 'BH' 'BS'],Traditional Residence Hall,4000-6000,6000,[],5,38777,0
Nicholas Franklin,M,904570346,2004-01-06,Freshman,Mason Gross School of the Arts,0,0,['BS' 'MH' 'SA'],Suite,4000-6000,6000,"[317562778, 301438161]",5,38778,0
Heather Miller MD,F,374596270,2001-01-17,Freshman,School of Management and Labor Relations,0,0,['BS' 'RA' 'BH'],Suite,8000-11000,11000,[],5,38784,0
Kristen Cardenas,F,778036751,2001-06-10,Freshman,School of Arts and Sciences,0,0,['MZH' 'WS' 'TS'],Apartment,4000-6000,6000,[822327943],5,38796,0
Cynthia Gibbs,F,179184525,2005-01-14,Freshman,School of Arts and Sciences,0,0,['MH' 'MZH' 'NCA'],Apartment,4000-6000,6000,"[488348772, 451996260]",5,38812,0
Laura Cunningham,F,408243545,2003-05-02,Freshman,School of Arts and Sciences,0,0,['SA' 'NCA' 'MZH'],Traditional Residence Hall,4000-6000,6000,"[819836182, 708646132]",5,38832,0
Rodney Randall,M,651133885,2002-12-27,Freshman,School of Management and Labor Relations,0,0,['BS' 'SA' 'AH'],Apartment,4000-6000,6000,"[173705840, 606237722]",5,38833,0
Christopher Wells,M,936299685,2000-12-19,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['RA' 'NCA' 'MZH'],Suite,6000-8000,8000,[454534563],5,38839,0
David Reed,M,902278189,2005-08-08,Freshman,School of Social Work,0,0,['CS' 'BS' 'SA'],Suite,6000-8000,8000,"[570800870, 565643902]",5,38842,0
Chad Escobar II,M,671496798,1999-10-14,Freshman,School of Communication and Information,0,0,['BS' 'NCA' 'MRS'],Apartment,6000-8000,8000,[],5,38843,0
Dr. Karen Garcia DDS,F,460423637,2004-10-11,Freshman,School of Communication and Information,0,0,['MS' 'SA' 'BH'],Suite,8000-11000,11000,"[235985923, 634096334]",5,38860,0
Jennifer Jones,F,682522149,2004-03-29,Freshman,School of Arts and Sciences,0,0,['BH' 'TS' 'RA'],Apartment,4000-6000,6000,[],5,38918,0
Rachel Baker,F,655474968,1999-11-18,Freshman,School of Arts and Sciences,0,0,['SA' 'JS' 'TS'],Suite,6000-8000,8000,"[651081998, 325880246]",5,38921,0
Allison Sawyer,F,357797638,2004-09-06,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'WS' 'MRS'],Apartment,8000-11000,11000,[],5,38922,0
Shelby Nielsen,F,474049929,2003-07-01,Freshman,School of Social Work,0,0,['RA' 'BS' 'SA'],Traditional Residence Hall,8000-11000,11000,"[269966385, 305589312]",5,38923,0
Jeffrey Johnson,M,424394891,2000-09-20,Freshman,School of Arts and Sciences,0,0,['MH' 'MRS' 'BS'],Traditional Residence Hall,4000-6000,6000,[103875573],5,38929,0
Crystal Blair,F,594262393,2003-11-26,Freshman,School of Arts and Sciences,0,0,['SA' 'JS' 'BS'],Apartment,8000-11000,11000,[114942167],5,38931,0
Aaron Morrison,M,149340646,2005-04-04,Freshman,School of Arts and Sciences,0,0,['NCA' 'CS' 'MRS'],Suite,8000-11000,11000,"[326424851, 636912077]",5,38933,0
Melissa Young,F,123515994,2004-12-19,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'MZH'],Apartment,8000-11000,11000,[337000584],5,38943,0
Pamela Richard,F,933290453,2002-07-30,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'RA' 'WS'],Suite,4000-6000,6000,[],5,38955,0
Andrew Fox,M,774275755,2005-01-14,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'MZH' 'BS'],Suite,4000-6000,6000,"[209129044, 764525330]",5,38961,0
Madison Blanchard,F,825300072,2005-03-10,Freshman,School of Communication and Information,0,0,['BS' 'SA' 'NCA'],Apartment,4000-6000,6000,[468661885],5,38967,0
Robert Hale,M,779448028,2005-09-18,Freshman,School of Management and Labor Relations,0,0,['CS' 'MS' 'SA'],Suite,8000-11000,11000,"[333693261, 552459812]",5,38973,0
Jennifer Acosta,F,667852157,2000-12-08,Freshman,School of Engineering,0,0,['WS' 'MH' 'CS'],Apartment,6000-8000,8000,"[652484575, 502792867]",5,38977,0
Adrian Johnson,M,516281691,2002-07-13,Freshman,School of Social Work,0,0,['AH' 'NCA' 'BS'],Suite,4000-6000,6000,"[904936757, 370121261]",5,39006,0
Kimberly Bryan,F,398068037,2003-04-28,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'SA' 'JS'],Apartment,4000-6000,6000,"[419258868, 212232604]",5,39028,0
Cheryl Perry,F,273804584,2002-11-30,Freshman,School of Arts and Sciences,0,0,['NCA' 'SA' 'MRS'],Suite,6000-8000,8000,"[832183991, 595202286]",5,39079,0
Kyle Espinoza,M,935288615,2001-11-23,Freshman,School of Arts and Sciences,0,0,['MS' 'WS' 'CS'],Suite,4000-6000,6000,[651018824],5,39128,0
Richard Craig,M,355841246,2001-05-13,Freshman,School of Arts and Sciences,0,0,['MRS' 'RA' 'JS'],Apartment,8000-11000,11000,[550783445],5,39140,0
Penny Flores,F,158202097,1999-11-05,Freshman,School of Arts and Sciences,0,0,['SA' 'BS' 'NCA'],Suite,6000-8000,8000,"[124238601, 891139147]",5,39140,0
Michael Robertson,M,753619951,2001-10-18,Freshman,School of Arts and Sciences,0,0,['MS' 'RA' 'SA'],Apartment,8000-11000,11000,"[231695149, 282182238]",5,39145,0
James Gibbs,M,655395541,2004-02-21,Freshman,School of Communication and Information,0,0,['BS' 'CS' 'WS'],Suite,4000-6000,6000,"[179654404, 135990486]",5,39196,0
Anna Robinson,F,695427975,2004-10-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['MZH' 'BS' 'NCA'],Suite,4000-6000,6000,[],5,39205,0
Stephen Castillo,M,507071021,2002-02-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'JS' 'RA'],Apartment,8000-11000,11000,"[708584586, 464444330]",5,39217,0
