name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Meghan Owens,F,704784444,2004-11-04,Junior,School of Communication and Information,0,0,['CS' 'BS' 'RA'],Traditional Residence Hall,4000-6000,7000,[],0,2363,0
Jeffrey Martinez,M,756889279,1995-05-22,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[795482596],0,2366,0
Kevin Phelps,M,314570754,2002-11-26,Junior,School of Environmental and Biological Sciences,0,0,['BS' 'MH' 'MS'],Apartment,4000-6000,7000,"[461602109, 979112885]",0,2369,0
Natasha Fisher,F,561596641,2001-03-21,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'RA' 'MZH'],Suite,6000-8000,9000,"[283550356, 224400552]",0,2375,0
Gabrielle Black,F,466163738,1999-09-29,Junior,School of Engineering,0,0,['CS' 'NCA' 'RA'],Apartment,8000-11000,12000,[],0,2382,0
Robin Kaufman,F,752944310,2001-11-26,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'MS'],Apartment,6000-8000,9000,[],0,2400,0
Terry Daniels,F,326657965,2004-07-17,Sophomore,School of Communication and Information,0,0,['AH' 'SA' 'BS'],Apartment,8000-11000,12000,"[290282480, 998874036]",0,2421,0
Amanda Williams,F,268079956,1997-05-24,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[417109066],0,2421,0
Kara Carter,F,440339928,2003-02-07,Senior,School of Communication and Information,0,0,['MH' 'MS' 'BS'],Traditional Residence Hall,4000-6000,7000,[],0,2424,0
Christopher Ritter,M,850454896,1999-12-29,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MS' 'SA'],Apartment,6000-8000,9000,[],0,2432,0
Timothy Petersen,M,322928280,1999-07-25,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[],0,2434,0
Susan Graham,F,932071282,2003-01-20,Sophomore,School of Arts and Sciences,0,0,['MRS' 'BS' 'SA'],Apartment,6000-8000,9000,[],0,2457,0
Jose Vasquez,M,935263359,1996-02-03,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[952021728],0,2469,0
Travis Jones,M,986589057,2001-08-27,Junior,School of Management and Labor Relations,0,0,['MS' 'SA' 'NCA'],Apartment,8000-11000,12000,"[468528043, 342435378]",0,2475,0
Danny Ruiz,M,281935425,2005-01-25,Junior,School of Arts and Sciences,0,0,['WS' 'RA' 'MS'],Suite,4000-6000,7000,"[761449818, 259742799]",0,2490,0
Amanda Miller,F,388807508,2003-10-03,Junior,School of Arts and Sciences,0,0,['WS' 'SA' 'MS'],Suite,8000-11000,12000,"[475892436, 281881903]",0,2497,0
Carolyn Perez,F,230801941,2000-03-21,Sophomore,School of Environmental and Biological Sciences,0,0,['MZH' 'MRS' 'RA'],Suite,6000-8000,9000,[352404080],0,2522,0
Brenda Taylor,F,354769745,2000-07-14,Senior,School of Management and Labor Relations,0,0,['MZH' 'RA' 'AH'],Apartment,8000-11000,12000,"[616952818, 914269645]",0,2524,0
David Roman,M,207087449,2003-09-29,Sophomore,School of Management and Labor Relations,0,0,['MS' 'MZH' 'MRS'],Traditional Residence Hall,8000-11000,12000,[765350431],0,2526,0
David Oliver,M,223910592,2005-08-17,Sophomore,School of Arts and Sciences,0,0,['SA' 'MS' 'MRS'],Apartment,8000-11000,12000,"[629353925, 838030321]",0,2536,0
Laura Turner,F,610330222,2004-05-02,Senior,School of Social Work,0,0,['MRS' 'NCA' 'RA'],Suite,8000-11000,12000,"[281818508, 443401898]",0,2546,0
Lisa Johnson,F,129452851,2003-12-20,Junior,School of Engineering,0,0,['NCA' 'BS' 'TS'],Apartment,6000-8000,9000,[],0,2547,0
Keith Smith,M,187689989,2003-04-30,Junior,School of Arts and Sciences,0,0,['BS' 'WS' 'MRS'],Apartment,6000-8000,9000,[],0,2555,0
Dylan Johnson,M,284670968,2002-01-27,Junior,School of Environmental and Biological Sciences,0,0,['BS' 'WS' 'MZH'],Suite,8000-11000,12000,[],0,2559,0
Charles Martin,M,642576602,2001-05-26,Senior,School of Arts and Sciences,0,0,['BH' 'BS' 'SA'],Suite,4000-6000,7000,"[276025673, 778469830]",0,2566,0
Christopher Reyes,M,363516624,2000-12-05,Senior,School of Arts and Sciences,0,0,['BS' 'NCA' 'JS'],Apartment,4000-6000,7000,[294707707],0,2569,0
Jonathan Anderson,M,330156955,2002-06-16,Sophomore,School of Arts and Sciences,0,0,['MS' 'SA' 'RA'],Traditional Residence Hall,8000-11000,12000,[],0,2575,0
Francisco Sanders,M,349884019,2002-02-11,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'WS'],Traditional Residence Hall,8000-11000,12000,[],0,2597,0
Jeremy Kent,M,915998304,1996-05-03,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[],0,2602,0
Hannah Andersen,F,134678657,2001-03-15,Junior,School of Social Work,0,0,['TS' 'MS' 'SA'],Apartment,6000-8000,9000,[],0,2604,0
Stacey Morgan,F,616641165,2002-09-06,Sophomore,School of Arts and Sciences,0,0,['AH' 'BS' 'MH'],Apartment,4000-6000,7000,"[745013305, 602034606]",0,2609,0
Sean Swanson,M,685518519,2003-07-31,Junior,School of Communication and Information,0,0,['RA' 'BH' 'BS'],Suite,4000-6000,7000,"[979154090, 932239187]",0,2610,0
Troy Mcintosh,M,974222970,2002-10-31,Sophomore,Mason Gross School of the Arts,0,0,['MZH' 'RA' 'BS'],Apartment,4000-6000,7000,"[210209532, 494065739]",0,2631,0
Kimberly Williams,F,958898927,2002-06-13,Sophomore,School of Management and Labor Relations,0,0,['MZH' 'JS' 'RA'],Suite,8000-11000,12000,"[993170421, 207141055]",0,2650,0
Sean Vasquez,M,974828096,2000-06-18,Sophomore,School of Communication and Information,0,0,['MH' 'BS' 'TS'],Apartment,6000-8000,9000,"[235659959, 713624874]",0,2657,0
Brian Hutchinson,M,735007491,2000-10-27,Sophomore,School of Communication and Information,0,0,['BS' 'WS' 'SA'],Suite,4000-6000,7000,[],0,2657,0
Jessica Gray,F,888740494,2003-01-07,Sophomore,School of Environmental and Biological Sciences,0,0,['RA' 'TS' 'SA'],Suite,8000-11000,12000,"[523092198, 472070690]",0,2658,0
Steven Phillips,M,795787204,2003-05-31,Junior,School of Arts and Sciences,0,0,['NCA' 'SA' 'RA'],Suite,8000-11000,12000,[644253942],0,2659,0
Eric Harrell,M,263478877,2001-06-07,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'AH'],Traditional Residence Hall,8000-11000,12000,[],0,2686,0
Brandon West,M,134397258,2001-04-24,Sophomore,School of Environmental and Biological Sciences,0,0,['MH' 'MS' 'SA'],Traditional Residence Hall,8000-11000,12000,"[689719480, 745411278]",0,2691,0
Joseph Harris,M,894866505,2002-08-04,Sophomore,School of Arts and Sciences,0,0,['JS' 'RA' 'CS'],Suite,6000-8000,9000,[],0,2699,0
Abigail Mclean,F,244879476,1999-12-13,Sophomore,Mason Gross School of the Arts,0,0,['MRS' 'MS' 'TS'],Apartment,8000-11000,12000,"[459705991, 728695622]",0,2704,0
Courtney Matthews,F,983689400,1998-04-07,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[],0,2717,0
Kyle Ramsey,M,630634746,2001-05-18,Sophomore,School of Communication and Information,0,0,['RA' 'SA' 'WS'],Traditional Residence Hall,8000-11000,12000,[500667599],0,2733,0
Aaron Foster,M,645215225,2002-07-08,Sophomore,Mason Gross School of the Arts,0,0,['RA' 'NCA' 'WS'],Apartment,4000-6000,7000,[],0,2733,0
Susan Burnett,F,645103511,1994-03-30,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,"[906230408, 694836776]",0,2760,0
Angela White,F,716334363,2001-12-17,Sophomore,School of Communication and Information,0,0,['MS' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,12000,[256448121],0,2761,0
Jimmy Johnson,M,400038702,2002-05-11,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'CS' 'SA'],Suite,4000-6000,7000,[822718961],0,2780,0
John Jones,M,284915866,1996-08-16,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[406114021, 844177850]",0,2783,0
Anthony Welch,M,432983368,2005-03-08,Sophomore,Mason Gross School of the Arts,0,0,['SA' 'MH' 'MS'],Apartment,8000-11000,12000,[833676339],0,2786,0
Toni Esparza,F,617747043,2004-09-28,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'NCA'],Apartment,6000-8000,9000,[],0,2793,0
Keith Arnold,M,589437256,2001-09-17,Junior,School of Arts and Sciences,0,0,['MS' 'SA' 'BS'],Apartment,6000-8000,9000,[872773681],0,2808,0
Julie Brown,F,395079651,2001-10-12,Sophomore,School of Arts and Sciences,0,0,['BS' 'NCA' 'SA'],Traditional Residence Hall,4000-6000,7000,"[766181823, 861241903]",0,2809,0
Alexa Phillips,F,566129749,2004-03-14,Junior,School of Engineering,0,0,['BS' 'MZH' 'NCA'],Suite,4000-6000,7000,"[145361776, 778694073]",0,2825,0
Christopher Ochoa,M,705876776,1999-12-12,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BH' 'AH' 'BS'],Traditional Residence Hall,6000-8000,9000,[486767215],0,2844,0
Mark Wilson,M,545285740,2002-01-22,Junior,School of Social Work,0,0,['BS' 'MZH' 'JS'],Apartment,4000-6000,7000,[],0,2865,0
Dave Blevins,M,758771109,2000-12-16,Sophomore,School of Arts and Sciences,0,0,['BS' 'NCA' 'MRS'],Traditional Residence Hall,8000-11000,12000,[],0,2866,0
Miranda Newton,F,692322856,2001-11-09,Junior,School of Arts and Sciences,0,0,['RA' 'MZH' 'SA'],Apartment,4000-6000,7000,[],0,2874,0
Emily Green,F,634493243,2001-10-11,Junior,School of Arts and Sciences,0,0,['BS' 'AH' 'NCA'],Apartment,6000-8000,9000,"[488052017, 494162233]",0,2877,0
Glenn Hayes,M,259101525,2000-09-21,Junior,School of Communication and Information,0,0,['MZH' 'RA' 'BS'],Apartment,6000-8000,9000,[473198554],0,2890,0
Ross Robles,M,357628248,2001-06-06,Sophomore,School of Social Work,0,0,['MZH' 'MRS' 'AH'],Traditional Residence Hall,8000-11000,12000,[],0,2894,0
Mike Harper,M,539048994,2004-02-16,Junior,School of Arts and Sciences,0,0,['SA' 'MH' 'JS'],Traditional Residence Hall,8000-11000,12000,[137343151],0,2899,0
Christopher Alexander DDS,M,901695403,2005-08-05,Junior,School of Arts and Sciences,0,0,['JS' 'BS' 'SA'],Suite,8000-11000,12000,[703500428],0,2910,0
Randy Allen,M,564153850,2000-01-26,Senior,Mason Gross School of the Arts,0,0,['TS' 'BS' 'MS'],Apartment,4000-6000,7000,[],0,2943,0
Scott Christensen,M,364261041,2003-11-02,Sophomore,School of Environmental and Biological Sciences,0,0,['NCA' 'AH' 'MZH'],Suite,8000-11000,12000,"[198182184, 559078926]",0,2948,0
Nicholas Kennedy,M,128736513,1995-08-09,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[356748818, 162529216]",0,2949,0
Kimberly Barnes,F,283319731,2003-03-29,Sophomore,School of Engineering,0,0,['SA' 'NCA' 'MRS'],Apartment,8000-11000,12000,[],0,2956,0
Anthony Hudson,M,975276676,2005-06-22,Sophomore,School of Arts and Sciences,0,0,['BS' 'JS' 'NCA'],Apartment,8000-11000,12000,"[988687187, 963022079]",0,2962,0
Valerie Mills,F,961953962,2002-05-06,Junior,Mason Gross School of the Arts,0,0,['AH' 'NCA' 'MH'],Traditional Residence Hall,6000-8000,9000,"[897740188, 467263985]",0,2962,0
Mark Miles,M,878616993,2004-07-22,Junior,School of Arts and Sciences,0,0,['MH' 'TS' 'RA'],Apartment,8000-11000,12000,[392090987],0,2975,0
Kimberly Morrow,F,786876966,2004-09-13,Junior,School of Arts and Sciences,0,0,['NCA' 'BS' 'SA'],Suite,8000-11000,12000,"[743224010, 106179174]",0,2986,0
Stephanie Austin,F,409715161,2003-02-08,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['MZH' 'BS' 'MH'],Apartment,8000-11000,12000,"[858143126, 205983608]",0,3007,0
Mark Sims,M,886121930,2000-11-07,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'RA' 'JS'],Suite,8000-11000,12000,"[562991982, 924085406]",0,3009,0
Philip Moody,M,644490358,2000-10-21,Junior,School of Engineering,0,0,['MS' 'BS' 'NCA'],Suite,6000-8000,9000,[452025352],0,3058,0
Stephen Tran,M,498592888,2001-01-13,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'MS'],Suite,8000-11000,12000,[],0,3067,0
Kathleen Bradley,F,118506512,2000-04-23,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[959272032, 539369979]",0,3073,0
Ruth Ray,F,373511670,2000-02-12,Sophomore,School of Arts and Sciences,0,0,['WS' 'NCA' 'BH'],Suite,4000-6000,7000,"[924784436, 208005770]",0,3074,0
April Stone,F,335418755,2004-05-24,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'WS' 'SA'],Suite,4000-6000,7000,[946537631],0,3089,0
Diane Khan,F,869227931,2001-08-11,Junior,School of Arts and Sciences,0,0,['JS' 'SA' 'BS'],Suite,8000-11000,12000,"[833151545, 236427219]",0,3090,0
Stephanie Jones,F,794916999,2000-03-31,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'RA' 'BH'],Suite,4000-6000,7000,"[970611685, 416694276]",0,3097,0
Keith Lopez,M,951426150,2002-10-16,Junior,School of Management and Labor Relations,0,0,['BS' 'NCA' 'MZH'],Traditional Residence Hall,8000-11000,12000,[807146342],0,3098,0
Kevin Chapman,M,580278955,2005-09-17,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'AH' 'BS'],Apartment,4000-6000,7000,[],0,3102,0
Pamela Butler,F,924976383,2003-08-28,Junior,School of Communication and Information,0,0,['CS' 'MRS' 'NCA'],Suite,4000-6000,7000,"[321055451, 778621319]",0,3103,0
Marcus Harrison,M,584401085,1995-02-01,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,10500-12000,13000,"[618595859, 976436798]",0,3115,0
Christopher Allen,M,239282989,1999-11-09,Senior,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'WS'],Apartment,6000-8000,9000,[676201013],0,3122,0
Timothy Hess,M,404763875,2003-02-05,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['MZH' 'BH' 'SA'],Suite,8000-11000,12000,"[198716325, 356347309]",0,3161,0
Nathaniel Livingston,M,203440909,2000-09-07,Senior,School of Arts and Sciences,0,0,['SA' 'MS' 'JS'],Apartment,8000-11000,12000,"[910773884, 985894232]",0,3163,0
Jessica Newton,F,647266770,1995-01-27,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[461798285, 444512479]",0,3174,0
Thomas Brown,M,416694276,2004-03-26,Sophomore,School of Communication and Information,0,0,['BS' 'SA' 'NCA'],Suite,4000-6000,7000,[970611685],0,3184,0
Michael Roberts,M,541180937,2001-10-12,Junior,School of Arts and Sciences,0,0,['RA' 'MS' 'BS'],Apartment,4000-6000,7000,[],0,3191,0
David Butler,M,928880244,2002-06-19,Sophomore,School of Communication and Information,0,0,['MZH' 'NCA' 'BH'],Apartment,6000-8000,9000,"[884962049, 127212247]",0,3202,0
James Lee,M,161686511,2003-10-30,Junior,School of Arts and Sciences,0,0,['RA' 'NCA' 'BS'],Apartment,4000-6000,7000,"[683935822, 833567193]",0,3215,0
Edward Cannon,M,571549774,2002-11-26,Sophomore,School of Engineering,0,0,['RA' 'NCA' 'CS'],Traditional Residence Hall,6000-8000,9000,[113193882],0,3216,0
Brittney Galvan,F,746402398,2000-08-06,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[],0,3216,0
Jorge Davis,M,242385264,2001-09-05,Senior,School of Communication and Information,0,0,['BS' 'SA' 'JS'],Suite,6000-8000,9000,"[961125703, 665816837]",0,3230,0
Kristin Mathews,F,968415907,2002-06-27,Sophomore,School of Arts and Sciences,0,0,['MS' 'RA' 'SA'],Apartment,8000-11000,12000,[],0,3233,0
Barbara Holloway,F,106053289,2002-03-06,Sophomore,School of Arts and Sciences,0,0,['BS' 'MS' 'WS'],Apartment,6000-8000,9000,[],0,3234,0
Cynthia Briggs,F,240644580,2003-01-16,Senior,Mason Gross School of the Arts,0,0,['JS' 'NCA' 'BS'],Apartment,8000-11000,12000,[867971029],0,3242,0
Steven Chambers,M,662043599,1996-02-19,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[922358329],0,3244,0
Melissa Brown,F,263206545,2004-10-09,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'NCA' 'BS'],Suite,8000-11000,12000,[137928705],0,3248,0
Dana Dunn,F,500823131,2000-04-21,Junior,School of Arts and Sciences,0,0,['BS' 'RA' 'WS'],Suite,8000-11000,12000,"[464257634, 547731328]",0,3292,0
Jessica Davis,F,530272104,1996-07-18,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,"[887857709, 493105491]",0,3293,0
John Larson,M,101439094,2000-03-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'MH' 'WS'],Apartment,4000-6000,7000,"[345144211, 814675140]",0,3304,0
Samuel Gonzales,M,747751705,2001-12-06,Senior,School of Arts and Sciences,0,0,['BS' 'NCA' 'SA'],Suite,6000-8000,9000,"[257099649, 380082283]",0,3313,0
April Cochran,F,454051106,2000-09-16,Junior,School of Engineering,0,0,['WS' 'MS' 'NCA'],Apartment,8000-11000,12000,[],0,3319,0
Christina Nelson MD,F,752819942,2003-01-26,Junior,School of Engineering,0,0,['CS' 'TS' 'AH'],Suite,4000-6000,7000,"[843196188, 798698892]",0,3353,0
Michael Doyle,M,683892299,2002-12-20,Sophomore,School of Arts and Sciences,0,0,['BS' 'MS' 'BH'],Apartment,8000-11000,12000,[730178764],0,3364,0
Eddie Ward,M,178484882,2002-08-14,Senior,School of Arts and Sciences,0,0,['NCA' 'SA' 'RA'],Traditional Residence Hall,4000-6000,7000,"[725567776, 491698141]",0,3403,0
Nicole Hammond,F,786436991,1995-03-20,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[497954559],0,3418,0
Sharon Jordan,F,922709577,2004-08-21,Senior,School of Communication and Information,0,0,['CS' 'RA' 'NCA'],Apartment,6000-8000,9000,[542378868],0,3421,0
George Butler,M,883726743,2000-05-25,Sophomore,School of Arts and Sciences,0,0,['MZH' 'BS' 'AH'],Suite,6000-8000,9000,"[920610137, 446116756]",0,3433,0
Nathan Jarvis,M,824125634,2004-07-26,Junior,Mason Gross School of the Arts,0,0,['RA' 'NCA' 'CS'],Apartment,6000-8000,9000,[],0,3438,0
Ashley Wolfe,F,995984719,2001-01-08,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'CS' 'WS'],Apartment,6000-8000,9000,[895785463],0,3446,0
Chelsea Holt,F,675594320,1999-11-02,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['CS' 'NCA' 'BS'],Suite,8000-11000,12000,[643698381],0,3449,0
Angela Hayes,F,265012646,2002-12-27,Junior,School of Social Work,0,0,['BS' 'NCA' 'TS'],Traditional Residence Hall,8000-11000,12000,[531342157],0,3453,0
Clayton Wilkerson,M,986325800,2000-09-19,Sophomore,School of Arts and Sciences,0,0,['RA' 'MS' 'BS'],Suite,8000-11000,12000,[290371275],0,3460,0
Suzanne Lewis,F,443873151,2005-04-26,Sophomore,Mason Gross School of the Arts,0,0,['SA' 'BS' 'NCA'],Traditional Residence Hall,8000-11000,12000,[],0,3460,0
Teresa Campos,F,703100485,2000-03-09,Junior,School of Communication and Information,0,0,['NCA' 'BS' 'AH'],Apartment,4000-6000,7000,[686608239],0,3473,0
Tony Stewart,M,439859553,1997-06-24,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[155767309],0,3481,0
Clarence Lawrence,M,741305225,2004-03-19,Junior,School of Arts and Sciences,0,0,['RA' 'NCA' 'BS'],Suite,6000-8000,9000,[],0,3486,0
Jamie Bryant,F,653427525,2001-12-28,Senior,School of Communication and Information,0,0,['MS' 'TS' 'BS'],Suite,8000-11000,12000,[],0,3489,0
Cory Solomon,M,277556905,2005-09-24,Junior,School of Arts and Sciences,0,0,['BS' 'AH' 'NCA'],Traditional Residence Hall,6000-8000,9000,"[373416969, 639560931]",0,3505,0
Anthony Ortiz,M,764341646,2004-05-01,Sophomore,School of Management and Labor Relations,0,0,['NCA' 'WS' 'BS'],Apartment,8000-11000,12000,[635712485],0,3516,0
Jennifer Hendricks,F,583059371,2004-07-24,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'SA' 'BS'],Suite,8000-11000,12000,"[144075723, 290404219]",0,3516,0
James Brown,M,885108850,2005-06-08,Sophomore,School of Environmental and Biological Sciences,0,0,['SA' 'BS' 'WS'],Apartment,4000-6000,7000,"[295581509, 668853453]",0,3525,0
Peter Ortega,M,239978274,2005-09-23,Senior,School of Arts and Sciences,0,0,['NCA' 'SA' 'AH'],Suite,6000-8000,9000,"[891283804, 199040425]",0,3528,0
Katherine Peterson,F,760528116,2004-01-06,Junior,School of Communication and Information,0,0,['BS' 'MH' 'TS'],Apartment,6000-8000,9000,"[408601102, 473872624]",0,3532,0
Tammy Ellis,F,806217974,2004-12-02,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'CS' 'NCA'],Suite,8000-11000,12000,"[575006108, 904262493]",0,3539,0
Vanessa Ruiz,F,996988163,2001-04-17,Senior,School of Arts and Sciences,0,0,['MS' 'BS' 'RA'],Suite,8000-11000,12000,[275252001],0,3551,0
Maria Brown,F,331879763,2001-08-13,Sophomore,School of Arts and Sciences,0,0,['MH' 'BS' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[321454666, 943562488]",0,3555,0
Valerie Wise,F,957019258,1999-06-27,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[],0,3557,0
Daniel Brown,M,464257634,2001-03-15,Sophomore,School of Management and Labor Relations,0,0,['BS' 'TS' 'BH'],Suite,4000-6000,7000,"[500823131, 547731328]",0,3559,0
James Thornton,M,479306675,2004-01-18,Sophomore,School of Management and Labor Relations,0,0,['BS' 'MZH' 'SA'],Traditional Residence Hall,4000-6000,7000,[169206204],0,3563,0
Amy Gonzalez,F,352861794,2001-02-12,Senior,School of Engineering,0,0,['BS' 'MRS' 'TS'],Apartment,4000-6000,7000,"[472613629, 728390370]",0,3568,0
Dominic Price MD,M,573695601,2000-05-27,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'SA'],Suite,8000-11000,12000,[],0,3570,0
